documento,pagina,riga,sezione,capitolo,piano_gestionale,voce,anno,importo_mln
agg2025,39,20,fonti,7518,,Fondo infrastrutture ferroviarie e stradali - Linea AV/AC 3^ Valico dei Giovi,2025,330.0
agg2025,39,20,fonti,7518,,Fondo infrastrutture ferroviarie e stradali - Linea AV/AC 3^ Valico dei Giovi,2026,130.0
agg2025,39,21,fonti,7528,,Decreto Legge 133/2014 - Sblocca Italia: Tunnel di Base del Brennero,2022,55.0
agg2025,39,21,fonti,7528,,Decreto Legge 133/2014 - Sblocca Italia: Tunnel di Base del Brennero,2023,35.0
agg2025,39,21,fonti,7528,,Decreto Legge 133/2014 - Sblocca Italia: Tunnel di Base del Brennero,2024,30.0
agg2025,39,21,fonti,7528,,Decreto Legge 133/2014 - Sblocca Italia: Tunnel di Base del Brennero,2025,30.0
agg2025,39,21,fonti,7528,,Decreto Legge 133/2014 - Sblocca Italia: Tunnel di Base del Brennero,2026,
agg2025,39,22,fonti,7549,,Decreto Legge 133/2014 - Sblocca Italia: Soppr. Passaggi a livello,2022,
agg2025,39,22,fonti,7549,,Decreto Legge 133/2014 - Sblocca Italia: Soppr. Passaggi a livello,2023,3.0
agg2025,39,22,fonti,7549,,Decreto Legge 133/2014 - Sblocca Italia: Soppr. Passaggi a livello,2024,
agg2025,39,22,fonti,7549,,Decreto Legge 133/2014 - Sblocca Italia: Soppr. Passaggi a livello,2025,
agg2025,39,22,fonti,7549,,Decreto Legge 133/2014 - Sblocca Italia: Soppr. Passaggi a livello,2026,
agg2025,39,23,fonti,7540,,Decreto Legge 69/2013 - Legge stabilità 2014 -Interventi di miglioramento rete ferroviaria,2022,
agg2025,39,23,fonti,7540,,Decreto Legge 69/2013 - Legge stabilità 2014 -Interventi di miglioramento rete ferroviaria,2023,
agg2025,39,23,fonti,7540,,Decreto Legge 69/2013 - Legge stabilità 2014 -Interventi di miglioramento rete ferroviaria,2024,
agg2025,39,23,fonti,7540,,Decreto Legge 69/2013 - Legge stabilità 2014 -Interventi di miglioramento rete ferroviaria,2025,
agg2025,39,23,fonti,7540,,Decreto Legge 69/2013 - Legge stabilità 2014 -Interventi di miglioramento rete ferroviaria,2026,20.0
agg2025,39,24,fonti,1274,,Contributi Legge 190/2014 (art. 1 comma 294),2022,
agg2025,39,24,fonti,1274,,Contributi Legge 190/2014 (art. 1 comma 294),2023,
agg2025,39,24,fonti,1274,,Contributi Legge 190/2014 (art. 1 comma 294),2024,
agg2025,39,24,fonti,1274,,Contributi Legge 190/2014 (art. 1 comma 294),2025,
agg2025,39,24,fonti,1274,,Contributi Legge 190/2014 (art. 1 comma 294),2026,48.0
agg2025,39,25,fonti,7564,,Decreto Legge 133/2014 - Sblocca Italia: Pistoia - Lucca Viareggio,2022,
agg2025,39,25,fonti,7564,,Decreto Legge 133/2014 - Sblocca Italia: Pistoia - Lucca Viareggio,2023,
agg2025,39,25,fonti,7564,,Decreto Legge 133/2014 - Sblocca Italia: Pistoia - Lucca Viareggio,2024,
agg2025,39,25,fonti,7564,,Decreto Legge 133/2014 - Sblocca Italia: Pistoia - Lucca Viareggio,2025,28.0
agg2025,39,25,fonti,7564,,Decreto Legge 133/2014 - Sblocca Italia: Pistoia - Lucca Viareggio,2026,
agg2025,39,26,fonti,7505,,,2022,
agg2025,39,26,fonti,7505,,,2023,
agg2025,39,26,fonti,7505,,,2024,6.0
agg2025,39,26,fonti,7505,,,2025,
agg2025,39,26,fonti,7505,,,2026,
agg2025,39,27,fonti,8130,,DL 59/2021 - Ferrovie Turistiche (MIC),2022,
agg2025,39,27,fonti,8130,,DL 59/2021 - Ferrovie Turistiche (MIC),2023,17.0
agg2025,39,27,fonti,8130,,DL 59/2021 - Ferrovie Turistiche (MIC),2024,80.0
agg2025,39,27,fonti,8130,,DL 59/2021 - Ferrovie Turistiche (MIC),2025,49.0
agg2025,39,27,fonti,8130,,DL 59/2021 - Ferrovie Turistiche (MIC),2026,29.0
agg2025,39,28,fonti,7561,,Somme da destinare all'intervento Olimpiadi Invernali 2026 - interventi sulle infrastrutture ferroviarie,2022,
agg2025,39,28,fonti,7561,,Somme da destinare all'intervento Olimpiadi Invernali 2026 - interventi sulle infrastrutture ferroviarie,2023,
agg2025,39,28,fonti,7561,,Somme da destinare all'intervento Olimpiadi Invernali 2026 - interventi sulle infrastrutture ferroviarie,2024,
agg2025,39,28,fonti,7561,,Somme da destinare all'intervento Olimpiadi Invernali 2026 - interventi sulle infrastrutture ferroviarie,2025,10.0
agg2025,39,28,fonti,7561,,Somme da destinare all'intervento Olimpiadi Invernali 2026 - interventi sulle infrastrutture ferroviarie,2026,15.0
agg2025,39,29,fonti,7006,,Risorse per il rinnovo del materiale,2022,5.0
agg2025,39,29,fonti,7006,,Risorse per il rinnovo del materiale,2023,38.0
agg2025,39,29,fonti,7006,,Risorse per il rinnovo del materiale,2024,
agg2025,39,29,fonti,7006,,Risorse per il rinnovo del materiale,2025,
agg2025,39,29,fonti,7006,,Risorse per il rinnovo del materiale,2026,
agg2025,39,30,fonti,7007,,Fondo per la prosecuzione Opere pubbliche,2022,15.0
agg2025,39,30,fonti,7007,,Fondo per la prosecuzione Opere pubbliche,2023,229.0
agg2025,39,30,fonti,7007,,Fondo per la prosecuzione Opere pubbliche,2024,338.0
agg2025,39,30,fonti,7007,,Fondo per la prosecuzione Opere pubbliche,2025,1225.0
agg2025,39,30,fonti,7007,,Fondo per la prosecuzione Opere pubbliche,2026,100.0
agg2025,39,31,fonti,7552,,Risorse destinate alla linea ferroviaria Chiasso - Monza,2022,
agg2025,39,31,fonti,7552,,Risorse destinate alla linea ferroviaria Chiasso - Monza,2023,
agg2025,39,31,fonti,7552,,Risorse destinate alla linea ferroviaria Chiasso - Monza,2024,
agg2025,39,31,fonti,7552,,Risorse destinate alla linea ferroviaria Chiasso - Monza,2025,10.0
agg2025,39,31,fonti,7552,,Risorse destinate alla linea ferroviaria Chiasso - Monza,2026,11.0
agg2025,39,32,fonti,7532,,Risorse destinate alla linea ferroviaria Torino-Bussoleno,2022,
agg2025,39,32,fonti,7532,,Risorse destinate alla linea ferroviaria Torino-Bussoleno,2023,
agg2025,39,32,fonti,7532,,Risorse destinate alla linea ferroviaria Torino-Bussoleno,2024,
agg2025,39,32,fonti,7532,,Risorse destinate alla linea ferroviaria Torino-Bussoleno,2025,26.0
agg2025,39,32,fonti,7532,,Risorse destinate alla linea ferroviaria Torino-Bussoleno,2026,10.0
agg2025,39,33,fonti,7144,,Somme per le esigenze infrastrutturali della linea ferroviaria Palermo - Agrigento - Porto Empedocle,2022,
agg2025,39,33,fonti,7144,,Somme per le esigenze infrastrutturali della linea ferroviaria Palermo - Agrigento - Porto Empedocle,2023,
agg2025,39,33,fonti,7144,,Somme per le esigenze infrastrutturali della linea ferroviaria Palermo - Agrigento - Porto Empedocle,2024,
agg2025,39,33,fonti,7144,,Somme per le esigenze infrastrutturali della linea ferroviaria Palermo - Agrigento - Porto Empedocle,2025,1.0
agg2025,39,33,fonti,7144,,Somme per le esigenze infrastrutturali della linea ferroviaria Palermo - Agrigento - Porto Empedocle,2026,1.0
agg2025,39,34,fonti,,,RISORSE UE (34+35+36+37+38+39),2022,1508.0
agg2025,39,34,fonti,,,RISORSE UE (34+35+36+37+38+39),2023,197.0
agg2025,39,34,fonti,,,RISORSE UE (34+35+36+37+38+39),2024,2207.0
agg2025,39,34,fonti,,,RISORSE UE (34+35+36+37+38+39),2025,4114.0
agg2025,39,34,fonti,,,RISORSE UE (34+35+36+37+38+39),2026,3732.0
agg2025,39,35,fonti,,,RISORSE PON- FESR,2022,152.0
agg2025,39,35,fonti,,,RISORSE PON- FESR,2023,54.0
agg2025,39,35,fonti,,,RISORSE PON- FESR,2024,130.0
agg2025,39,35,fonti,,,RISORSE PON- FESR,2025,219.0
agg2025,39,35,fonti,,,RISORSE PON- FESR,2026,118.0
agg2025,39,36,fonti,,,RISORSE TEN-T (subordinati al reperimento della corrispondente quota nazionale),2022,130.0
agg2025,39,36,fonti,,,RISORSE TEN-T (subordinati al reperimento della corrispondente quota nazionale),2023,143.0
agg2025,39,36,fonti,,,RISORSE TEN-T (subordinati al reperimento della corrispondente quota nazionale),2024,55.0
agg2025,39,36,fonti,,,RISORSE TEN-T (subordinati al reperimento della corrispondente quota nazionale),2025,290.0
agg2025,39,36,fonti,,,RISORSE TEN-T (subordinati al reperimento della corrispondente quota nazionale),2026,63.0
agg2025,39,37,fonti,,,"RISORSE PNRR - M3C1 ""Nuovi Progetti""",2022,1225.0
agg2025,39,37,fonti,,,"RISORSE PNRR - M3C1 ""Nuovi Progetti""",2023,
agg2025,39,37,fonti,,,"RISORSE PNRR - M3C1 ""Nuovi Progetti""",2024,2023.0
agg2025,39,37,fonti,,,"RISORSE PNRR - M3C1 ""Nuovi Progetti""",2025,3249.0
agg2025,39,37,fonti,,,"RISORSE PNRR - M3C1 ""Nuovi Progetti""",2026,3028.0
agg2025,39,38,fonti,,,"RISORSE PNRR - M3C1 ""Progetti in essere""",2022,
agg2025,39,38,fonti,,,"RISORSE PNRR - M3C1 ""Progetti in essere""",2023,
agg2025,39,38,fonti,,,"RISORSE PNRR - M3C1 ""Progetti in essere""",2024,
agg2025,39,38,fonti,,,"RISORSE PNRR - M3C1 ""Progetti in essere""",2025,356.0
agg2025,39,38,fonti,,,"RISORSE PNRR - M3C1 ""Progetti in essere""",2026,500.0
agg2025,39,39,fonti,,,RISORSE PNRR - M3C2 - ZES,2022,
agg2025,39,39,fonti,,,RISORSE PNRR - M3C2 - ZES,2023,
agg2025,39,39,fonti,,,RISORSE PNRR - M3C2 - ZES,2024,
agg2025,39,39,fonti,,,RISORSE PNRR - M3C2 - ZES,2025,
agg2025,39,39,fonti,,,RISORSE PNRR - M3C2 - ZES,2026,23.0
agg2025,39,40,fonti,,,RISORSE DA EE.LL. e ALTRO (41+42),2022,278.0
agg2025,39,40,fonti,,,RISORSE DA EE.LL. e ALTRO (41+42),2023,315.0
agg2025,39,40,fonti,,,RISORSE DA EE.LL. e ALTRO (41+42),2024,75.0
agg2025,39,40,fonti,,,RISORSE DA EE.LL. e ALTRO (41+42),2025,266.0
agg2025,39,40,fonti,,,RISORSE DA EE.LL. e ALTRO (41+42),2026,351.0
agg2025,39,41,fonti,,,"RISORSE da altre Fonti (altre operazioni finanziarie, Terzi)",2022,78.0
agg2025,39,41,fonti,,,"RISORSE da altre Fonti (altre operazioni finanziarie, Terzi)",2023,70.0
agg2025,39,41,fonti,,,"RISORSE da altre Fonti (altre operazioni finanziarie, Terzi)",2024,75.0
agg2025,39,41,fonti,,,"RISORSE da altre Fonti (altre operazioni finanziarie, Terzi)",2025,86.0
agg2025,39,41,fonti,,,"RISORSE da altre Fonti (altre operazioni finanziarie, Terzi)",2026,96.0
agg2025,39,42,fonti,,,RISORSE da altre fonti finanziarie AV/AC,2022,200.0
agg2025,39,42,fonti,,,RISORSE da altre fonti finanziarie AV/AC,2023,245.0
agg2025,39,42,fonti,,,RISORSE da altre fonti finanziarie AV/AC,2024,
agg2025,39,42,fonti,,,RISORSE da altre fonti finanziarie AV/AC,2025,180.0
agg2025,39,42,fonti,,,RISORSE da altre fonti finanziarie AV/AC,2026,255.0
agg2025,39,43,fonti,,,TOTALE FONTI CdP-I (8+34+40),2022,6554.0
agg2025,39,43,fonti,,,TOTALE FONTI CdP-I (8+34+40),2023,3830.0
agg2025,39,43,fonti,,,TOTALE FONTI CdP-I (8+34+40),2024,6440.0
agg2025,39,43,fonti,,,TOTALE FONTI CdP-I (8+34+40),2025,12223.0
agg2025,39,43,fonti,,,TOTALE FONTI CdP-I (8+34+40),2026,10290.0
